1,m,31-33,Salta,5-7,Networking,Part-Time,7000,2
1,m,24-26,Buenos Aires,5-7,SysAdmin / DevOps,Full-Time,24000,3
1,m,18-20,CABA,3-5,Developer,Remoto,47000,5
1,m,27-30,Córdoba,5-7,Networking,Part-Time,6800,2
1,m,31-33,Tierra del Fuego,8-10,Developer,Full-Time,12458.62,4
1,m,21-23,Córdoba,1,SysAdmin / DevOps,Freelance,100,1
1,m,34-36,Chubut,8-10,HelpDesk,Full-Time,12500,2
1,m,37-40,La Rioja,10+,Designer,Full-Time,12000,2
1,f,24-26,Buenos Aires,5-7,Storage / Backup,Full-Time,18000,3
1,m,27-30,Buenos Aires,8-10,Networking,Part-Time,12000,4
1,m,21-23,Buenos Aires,3-5,DBA,Full-Time,9000,2
1,m,21-23,Neuquén,1-2,QA / Tester,Full-Time,30000,3
1,m,24-26,CABA,3-5,Analyst,Full-Time,30000,4
1,m,24-26,CABA,1-2,Developer,Full-Time,19000,4
1,f,18-20,Buenos Aires,3-5,HelpDesk,Freelance,1500,1
1,m,24-26,CABA,3-5,HelpDesk,Part-Time,7100,3
1,m,18-20,Tucumán,1-2,HelpDesk,Part-Time,10000,5
1,m,24-26,Buenos Aires,1-2,HelpDesk,Full-Time,5500,3
1,m,21-23,CABA,3-5,Networking,Full-Time,10500,3
1,m,34-36,Santa Fe,10+,SysAdmin / DevOps,Full-Time,23000,4
1,m,21-23,Buenos Aires,3-5,Developer,Full-Time,25000,5
1,m,27-30,Buenos Aires,3-5,Developer,Full-Time,15600,1
1,m,24-26,Santa Fe,1-2,Developer,Part-Time,7000,4
1,m,27-30,CABA,5-7,HelpDesk,Full-Time,10500,3
1,m,24-26,Buenos Aires,3-5,Networking,Full-Time,90000,1
1,m,27-30,CABA,3-5,IT,Part-Time,15000,3
1,m,27-30,Buenos Aires,1,DBA,Part-Time,7500,2
1,m,27-30,Buenos Aires,8-10,HelpDesk,Freelance,8000,3
1,m,27-30,CABA,5-7,Networking,Full-Time,24000,3
1,m,21-23,Entre Ríos,1-2,Developer,Part-Time,4000,2
1,m,31-33,CABA,5-7,Developer,Full-Time,12000,1
1,m,21-23,CABA,1,HelpDesk,Full-Time,8000,3
1,m,18,Entre Ríos,1,QA / Tester,Part-Time,4200,2
1,m,21-23,Santa Fe,1-2,Designer,Full-Time,5000,3
1,m,31-33,CABA,3-5,Networking,Full-Time,17800,4
1,m,21-23,Santa Fe,1,Developer,Part-Time,3200,2
1,m,24-26,CABA,3-5,HelpDesk,Full-Time,8000,1
1,m,27-30,CABA,1-2,Designer,Freelance,7000,1
1,m,34-36,Santa Fe,10+,Actor Porno,Freelance,50000,4
1,m,21-23,CABA,1-2,Developer,Freelance,9500,4
1,m,18-20,CABA,3-5,Designer,Remoto,50000,5
1,m,37-40,Buenos Aires,10+,Developer,Part-Time,7368,3
1,m,18-20,CABA,1-2,SysAdmin / DevOps,Full-Time,12000,3
1,m,18-20,Santa Fe,3-5,SysAdmin / DevOps,Part-Time,7000,4
1,m,21-23,Tierra del Fuego,3-5,SysAdmin / DevOps,Full-Time,15000,4
1,m,21-23,Buenos Aires,10+,Armado Reparación de PC y Redes Informáticas,Freelance,1800,1
1,m,21-23,Santa Fe,1,Developer,Full-Time,8000,2
1,m,24-26,Tierra del Fuego,3-5,Networking,Full-Time,17500,3
1,m,24-26,Buenos Aires,5-7,HelpDesk,Full-Time,4800,4
1,m,27-30,Buenos Aires,3-5,Designer,Full-Time,9000,2
1,m,46-49,CABA,10+,QA / Tester,Full-Time,25000,4
1,m,18-20,CABA,1-2,HelpDesk,Full-Time,6500,2
1,m,18-20,Buenos Aires,1-2,HelpDesk,Full-Time,8500,1
1,m,21-23,CABA,1-2,HelpDesk,Part-Time,6300,4
1,m,21-23,CABA,1-2,HelpDesk,Part-Time,4500,3
1,m,24-26,CABA,1-2,Developer,Full-Time,9500,3
1,m,37-40,CABA,10+,Developer,Freelance,10000,2
1,m,50+,CABA,10+,IT MANAGER,Full-Time,44000,3
1,m,21-23,Buenos Aires,3-5,Developer,Full-Time,11000,3
1,m,31-33,Río Negro,8-10,HelpDesk,Full-Time,14000,3
1,m,21-23,Buenos Aires,3-5,HelpDesk,Part-Time,80000,5
1,m,34-36,Buenos Aires,10+,Designer,Full-Time,13000,2
1,m,24-26,Buenos Aires,3-5,HelpDesk,Full-Time,8000,3
1,m,24-26,CABA,3-5,SysAdmin / DevOps,Freelance,15000,4
1,m,27-30,CABA,5-7,Infosec,Full-Time,14000,2
1,m,31-33,Córdoba,5-7,Developer,Full-Time,13020,2
1,m,24-26,CABA,3-5,Networking,Part-Time,11000,3
1,m,21-23,Buenos Aires,3-5,Developer,Full-Time,20000,3
1,f,34-36,Buenos Aires,10+,Developer,Part-Time,14000,4
1,m,21-23,CABA,1-2,QA / Tester,Full-Time,9000,2
1,m,24-26,CABA,1-2,Developer,Part-Time,12000,3
1,m,21-23,CABA,3-5,Developer,Part-Time,9800,3
1,m,24-26,CABA,5-7,HelpDesk,Full-Time,10100,4
1,m,18-20,CABA,1-2,Infosec,Part-Time,1000,5
1,m,24-26,Santa Fe,5-7,Developer,Part-Time,20000,4
1,m,34-36,Santa Fe,5-7,Developer,Part-Time,8700,1
1,m,24-26,Buenos Aires,10+,técnico,Full-Time,11000,4
1,m,21-23,Buenos Aires,3-5,Developer,Full-Time,10992.9,3
1,m,27-30,Entre Ríos,3-5,SysAdmin / DevOps,Full-Time,23500,3
1,m,18-20,Buenos Aires,1-2,Designer,Part-Time,10000,3
1,m,27-30,CABA,3-5,Soporte on site,Full-Time,11000,3
1,m,21-23,CABA,1-2,SysAdmin / DevOps,Part-Time,25000,5
1,m,34-36,Santa Fe,10+,Infosec,Full-Time,12900,1
1,m,27-30,CABA,8-10,Developer,Full-Time,20400,4
1,f,34-36,Córdoba,8-10,Developer,Part-Time,7500,4
1,m,27-30,CABA,5-7,HelpDesk,Full-Time,20000,5
1,m,27-30,CABA,1-2,HelpDesk,Part-Time,5000,2
1,m,27-30,Buenos Aires,8-10,SysAdmin / DevOps,Full-Time,30000,3
1,m,34-36,Santa Fe,8-10,SysAdmin / DevOps,Full-Time,15700,3
1,m,46-49,Santa Fe,10+,SysAdmin / DevOps,Full-Time,18200,1
1,m,27-30,Buenos Aires,8-10,AIO,Part-Time,4600,1
1,m,37-40,San Luis,10+,HelpDesk,Freelance,120000,3
1,m,18,CABA,1,Designer,Full-Time,8000,5
1,m,24-26,CABA,3-5,Developer,Part-Time,12000,3
1,f,27-30,Buenos Aires,3-5,QA / Tester,Full-Time,13600,3
1,m,24-26,Córdoba,1-2,SysAdmin / DevOps,Part-Time,7800,3
1,m,31-33,Buenos Aires,10+,SysAdmin / DevOps,Full-Time,37000,3
1,m,18-20,CABA,1-2,Networking,Full-Time,37000,4
1,m,27-30,CABA,10+,HelpDesk,Part-Time,600,2
1,m,24-26,Santa Fe,1,Soporte Tecnico,Part-Time,7000,3
1,m,27-30,CABA,8-10,Encargado de Departamento de IT,Full-Time,9000,1
1,m,31-33,Tucumán,10+,HelpDesk,Full-Time,9000,3
1,m,27-30,Salta,5-7,DBA SysAdmin HelpDesk,Full-Time,4200,1
1,m,21-23,CABA,1,HelpDesk,Freelance,300,1
1,m,21-23,Catamarca,1-2,A cargo del local informatico,Part-Time,2000,3
1,m,34-36,CABA,8-10,SysAdmin / DevOps,Full-Time,14900,1
1,f,27-30,Catamarca,3-5,Infosec,Remoto,12000,4
1,m,21-23,Buenos Aires,1-2,IT,Part-Time,10000,3
1,m,18-20,CABA,1,HelpDesk,Full-Time,10900,3
1,m,24-26,CABA,1-2,Developer,Part-Time,8000,3
1,m,21-23,CABA,3-5,Developer,Full-Time,14000,2
1,m,34-36,CABA,5-7,PM,Full-Time,15000,3
1,f,24-26,CABA,8-10,Storage / Backup,Full-Time,10000,2
1,m,27-30,CABA,5-7,soporte tecnico,Part-Time,8500,3
1,m,24-26,CABA,3-5,SysAdmin / DevOps,Full-Time,10000,2
1,m,18-20,CABA,1,HelpDesk,Full-Time,8000,3
1,m,31-33,Santa Fe,3-5,HelpDesk,Full-Time,19000,5
1,m,24-26,Chaco,1,Soporte Tecnico,Full-Time,10800,2
1,f,27-30,Buenos Aires,5-7,QA / Tester,Full-Time,13000,3
1,m,27-30,Buenos Aires,1-2,Developer,Part-Time,12000,4
1,m,27-30,CABA,3-5,Developer,Full-Time,14600,2
1,m,18-20,Buenos Aires,3-5,Designer,Full-Time,18180,4
1,f,21-23,San Luis,1-2,Developer,Full-Time,12000,5
1,m,37-40,CABA,10+,PM,Full-Time,70000,5
1,m,18,San Luis,1,Networking,Full-Time,15000,5
1,m,24-26,CABA,3-5,Developer,Full-Time,17000,4
1,m,27-30,Córdoba,8-10,HelpDesk,Full-Time,10000,2
1,m,21-23,Córdoba,1-2,HelpDesk,Freelance,6500,4
1,m,31-33,Córdoba,8-10,QA / Tester,Full-Time,17600,3
1,m,31-33,Buenos Aires,8-10,HelpDesk,Full-Time,9500,3
1,m,27-30,Buenos Aires,5-7,Developer,Full-Time,21000,4
1,m,24-26,Córdoba,1-2,Developer,Full-Time,13800,4
1,f,37-40,Buenos Aires,3-5,DBA,Full-Time,18500,4
1,m,27-30,Buenos Aires,10+,Tecnico,Full-Time,6000,3
1,m,34-36,Tucumán,3-5,Developer,Full-Time,5000,3
1,m,37-40,Buenos Aires,10+,HelpDesk,Full-Time,19200,4
1,m,24-26,Buenos Aires,1-2,Storage / Backup,Full-Time,14500,4
1,m,31-33,CABA,5-7,Networking,Full-Time,21000,4
1,m,31-33,CABA,5-7,DBA,Full-Time,10250,2
1,m,21-23,Mendoza,1-2,HelpDesk,Full-Time,9000,2
1,m,21-23,Buenos Aires,1-2,HelpDesk,Full-Time,11000,3
1,m,21-23,CABA,1-2,SysAdmin / DevOps,Full-Time,10000,3
1,m,27-30,CABA,3-5,Consultor SAP,Full-Time,23280,3
1,m,18-20,Buenos Aires,1-2,SysAdmin / DevOps,Part-Time,11000,4
1,m,31-33,Buenos Aires,8-10,SysAdmin / DevOps,Full-Time,14000,3
1,m,21-23,CABA,3-5,BI Analyst,Full-Time,22000,3
1,m,27-30,Córdoba,5-7,HelpDesk,Full-Time,10000,3
1,m,31-33,Buenos Aires,10+,Networking,Full-Time,30000,5
1,m,27-30,CABA,5-7,tecnico de campo,Full-Time,13000,2
1,m,21-23,CABA,1-2,Developer,Full-Time,15000,4
1,f,21-23,Mendoza,1-2,HelpDesk,Full-Time,8400,3
1,m,27-30,CABA,1-2,HelpDesk,Full-Time,11000,3
1,m,18,CABA,1,HelpDesk,Freelance,9000,3
1,m,31-33,CABA,10+,Developer,Full-Time,45000,4
1,m,24-26,Santa Fe,3-5,Developer,Full-Time,50000,3
1,m,31-33,Córdoba,3-5,Developer,Full-Time,12000,3
1,m,24-26,CABA,3-5,Consultor SAP,Full-Time,15000,2
1,m,27-30,CABA,1-2,Developer,Full-Time,8000,1
1,m,34-36,CABA,8-10,PM,Full-Time,21000,4
1,m,24-26,CABA,1-2,Developer,Full-Time,11513.5,3
1,m,34-36,Mendoza,5-7,Multimedia,Freelance,5000,1
1,m,21-23,Buenos Aires,3-5,HelpDesk,Full-Time,14300,4
1,m,21-23,Chaco,1-2,Developer,Part-Time,1500,2
1,m,18-20,Neuquén,1-2,Soporte IT,Full-Time,12000,3
1,f,24-26,CABA,1-2,Developer,Full-Time,12000,3
1,m,37-40,Buenos Aires,10+,SysAdmin / DevOps,Part-Time,20000,3
1,m,34-36,Santa Fe,5-7,HelpDesk,Full-Time,13000,2
1,m,24-26,CABA,3-5,SysAdmin / DevOps,Full-Time,14000,3
1,m,27-30,San Juan,3-5,SysAdmin / DevOps,Full-Time,10000,3
1,m,24-26,Misiones,1,Cargo Auxiliar en un colegio privado,Part-Time,4355,2
1,m,21-23,CABA,1-2,Storage / Backup,Full-Time,8000,1
1,m,21-23,Buenos Aires,1-2,Developer,Full-Time,13500,3
1,m,24-26,CABA,1-2,Developer,Full-Time,10200,3
1,f,46-49,CABA,8-10,SysAdmin / DevOps,Full-Time,99999,1
1,m,34-36,Córdoba,10+,HelpDesk,Part-Time,5000,1
1,m,24-26,CABA,3-5,Developer,Full-Time,15500,4
1,m,18-20,Catamarca,1-2,Developer,Full-Time,15000,4
1,m,24-26,Mendoza,3-5,HelpDesk,Part-Time,6500,2
1,m,24-26,CABA,3-5,HelpDesk,Full-Time,7000,1
1,m,24-26,Buenos Aires,3-5,HelpDesk,Part-Time,6500,1
1,m,31-33,CABA,3-5,Networking,Full-Time,13500,2
1,m,24-26,CABA,3-5,DBA,Full-Time,44425,4
1,m,27-30,CABA,3-5,Developer,Full-Time,26000,2
1,m,21-23,CABA,3-5,HelpDesk,Part-Time,3000,2
1,m,24-26,CABA,3-5,HelpDesk,Full-Time,8200,1
1,m,24-26,Buenos Aires,3-5,HelpDesk,Full-Time,15200,3
1,m,21-23,Buenos Aires,1-2,Designer,Part-Time,7000,3
1,m,21-23,Buenos Aires,1-2,Developer,Full-Time,9500,1
1,m,27-30,Santa Fe,3-5,Networking,Full-Time,13500,1
1,m,27-30,CABA,1-2,Developer,Full-Time,7500,1
1,m,27-30,Buenos Aires,3-5,Developer,Full-Time,10652,3
1,f,31-33,CABA,8-10,Lider de proyectos,Full-Time,32000,3
1,m,18-20,Buenos Aires,1-2,Developer,Full-Time,17000,4
1,m,24-26,Buenos Aires,1-2,HelpDesk,Full-Time,8000,2
1,m,27-30,Chubut,3-5,Storage / Backup,Part-Time,7200,3
1,m,27-30,Córdoba,10+,Developer,Remoto,42000,3
1,m,24-26,Buenos Aires,3-5,Storage / Backup,Part-Time,8000,2
1,m,21-23,CABA,3-5,SysAdmin / DevOps,Full-Time,15000,2
1,m,37-40,Buenos Aires,10+,HelpDesk,Freelance,8000,3
1,m,18,Buenos Aires,1-2,HelpDesk,Full-Time,18500,4
1,m,34-36,CABA,5-7,Developer,Full-Time,27600,4
1,m,37-40,CABA,10+,Storage / Backup,Full-Time,20000,3
1,m,21-23,Catamarca,1,Developer,Full-Time,8000,3
1,m,27-30,Buenos Aires,8-10,HelpDesk,Full-Time,12000,1
1,m,21-23,CABA,1-2,HelpDesk,Full-Time,10300,3
1,m,21-23,CABA,1-2,HelpDesk,Full-Time,9000,3
1,m,27-30,Catamarca,10+,Developer,Part-Time,13500,2
1,m,37-40,Santa Fe,10+,SysAdmin / DevOps,Full-Time,22000,3
1,m,27-30,La Pampa,5-7,Networking,Full-Time,10000,2
1,m,27-30,Entre Ríos,3-5,Networking,Full-Time,7500,2
1,m,37-40,CABA,10+,Developer,Full-Time,25000,4
1,m,27-30,CABA,5-7,Developer,Full-Time,17000,4
1,m,24-26,Buenos Aires,3-5,SysAdmin / DevOps,Full-Time,12000,3
1,m,31-33,Buenos Aires,8-10,SysAdmin / DevOps,Full-Time,30000,3
1,m,24-26,CABA,3-5,Developer,Full-Time,11500,4
1,m,18,Buenos Aires,1,HelpDesk,Full-Time,8000,5
1,m,21-23,Chaco,5-7,Designer,Part-Time,8000,3
1,m,37-40,Mendoza,10+,Networking,Full-Time,25000,4
1,m,24-26,Buenos Aires,5-7,SysAdmin / DevOps,Full-Time,15000,4
1,m,24-26,Buenos Aires,1-2,HelpDesk,Full-Time,8000,2
1,m,27-30,Buenos Aires,3-5,Coordinador,Full-Time,28000,4
1,m,37-40,Entre Ríos,3-5,QA / Tester,Full-Time,8000,3
1,m,27-30,Buenos Aires,3-5,SysAdmin / DevOps,Full-Time,16000,3
1,m,21-23,Córdoba,3-5,Developer,Part-Time,4000,3
1,m,27-30,CABA,1,HelpDesk,Part-Time,6800,2
1,m,24-26,Entre Ríos,1-2,Developer,Part-Time,5000,2
1,m,24-26,Buenos Aires,3-5,HelpDesk,Freelance,700,1
1,m,21-23,Tucumán,1-2,HelpDesk,Full-Time,7000,4
1,m,27-30,Buenos Aires,1-2,Developer,Full-Time,10500,3
1,m,24-26,Mendoza,1-2,HelpDesk,Full-Time,10300,3
1,m,27-30,CABA,5-7,Developer,Part-Time,8500,1
1,m,24-26,Formosa,5-7,Networking,Full-Time,8000,3
1,m,24-26,Buenos Aires,1-2,HelpDesk,Full-Time,8500,2
1,m,37-40,Santa Cruz,10+,Networking,Part-Time,20000,4
1,m,24-26,Buenos Aires,8-10,HelpDesk,Freelance,5000,1
1,m,18-20,Buenos Aires,1-2,Designer,Freelance,30000,5
1,m,21-23,Córdoba,3-5,HelpDesk,Full-Time,6500,2
1,f,24-26,CABA,1-2,HelpDesk,Full-Time,11000,3
1,m,37-40,Córdoba,10+,SysAdmin / DevOps,Part-Time,11000,3
1,m,24-26,CABA,1,Business Intelligence,Full-Time,9400,2
1,m,27-30,Buenos Aires,3-5,Business analyst,Full-Time,16400,3
1,m,34-36,CABA,10+,Networking,Full-Time,19900,2
1,m,27-30,Mendoza,3-5,SysAdmin / DevOps,Full-Time,11000,3
1,m,31-33,CABA,8-10,Storage / Backup,Full-Time,10000,2
2,m,31-33,Córdoba,8-10,SysAdmin / DevOps,Full-Time,10300,1
2,m,37-40,CABA,10+,SysAdmin / DevOps,Full-Time,12000,2
2,m,24-26,CABA,1,Developer,Full-Time,14000,4
2,m,21-23,Mendoza,1-2,QA / Tester,Part-Time,2400,2
2,m,24-26,La Rioja,3-5,Designer,Full-Time,10000,2
2,m,27-30,Buenos Aires,8-10,Soporte,Full-Time,12000,3
2,m,27-30,CABA,1-2,Networking,Full-Time,6000,3
2,m,21-23,CABA,1-2,SysAdmin / DevOps,Remoto,4000,4
2,m,27-30,CABA,1-2,Designer,Full-Time,22000,5
2,m,31-33,CABA,1-2,HelpDesk,Freelance,15000,2
2,m,24-26,Buenos Aires,1-2,HelpDesk,Full-Time,8000,4
2,m,18-20,Buenos Aires,1,HelpDesk,Full-Time,8000,3
2,m,27-30,CABA,3-5,SysAdmin / DevOps,Full-Time,15000,2
2,m,37-40,Mendoza,10+,Networking,Freelance,2000,1
2,m,34-36,Catamarca,10+,Networking,Full-Time,10000,3
2,m,31-33,CABA,3-5,HelpDesk,Full-Time,9900,2
2,m,21-23,CABA,1,HelpDesk,Part-Time,4000,3
2,m,24-26,Buenos Aires,1,HelpDesk,Full-Time,10000,4
2,m,34-36,Chaco,8-10,Tecnico en hardware,Full-Time,12000,4
2,m,34-36,CABA,10+,Networking,Full-Time,26000,3
2,m,31-33,Córdoba,5-7,HelpDesk,Full-Time,13500,5
2,m,24-26,CABA,3-5,Developer,Full-Time,13000,3
2,m,21-23,CABA,1-2,DBA,Full-Time,8000,4
2,m,18,Buenos Aires,1-2,SysAdmin / DevOps,Full-Time,30000,5
2,m,21-23,La Rioja,3-5,HelpDesk,Full-Time,7000,3
2,m,37-40,La Pampa,10+,Developer,Full-Time,12000,3
2,m,18-20,Buenos Aires,1,QA / Tester,Full-Time,16000,3
2,m,21-23,Buenos Aires,5-7,SysAdmin / DevOps,Full-Time,14000,2
2,m,27-30,Buenos Aires,3-5,SysAdmin / DevOps,Full-Time,20000,5
2,m,27-30,Buenos Aires,3-5,HelpDesk,Full-Time,12000,2
2,m,21-23,Misiones,3-5,HelpDesk,Full-Time,6500,2
2,m,24-26,Chaco,1-2,SysAdmin / DevOps,Full-Time,8000,3
2,m,24-26,Santa Fe,3-5,Networking,Part-Time,13500,3
2,m,18-20,Córdoba,10+,HelpDesk,Full-Time,8000,2
2,m,18-20,La Rioja,3-5,Reparador,Freelance,14000,3
2,m,24-26,CABA,5-7,Developer,Full-Time,16000,2
2,m,24-26,Santa Fe,1-2,Developer,Full-Time,11000,3
2,m,24-26,Santa Fe,5-7,HelpDesk,Full-Time,5000,1
2,m,24-26,CABA,3-5,Networking,Full-Time,8200,3
2,m,21-23,Buenos Aires,1,nada,Freelance,1000,5
2,m,24-26,CABA,3-5,Developer,Full-Time,14000,2
2,m,34-36,CABA,10+,Ejecutivo de cuenta,Full-Time,22000,2
2,m,24-26,CABA,3-5,Developer,Full-Time,14000,2
2,m,27-30,San Luis,5-7,HelpDesk,Freelance,8000,3
2,m,21-23,Entre Ríos,3-5,Designer,Part-Time,3500,2
2,m,18-20,CABA,1-2,Networking,Full-Time,50000,4
2,f,24-26,Buenos Aires,5-7,Developer,Full-Time,15500,3
2,m,21-23,CABA,1,HelpDesk,Full-Time,7500,1
2,m,21-23,Jujuy,3-5,DBA,Freelance,9380,4
2,m,27-30,CABA,3-5,SysAdmin / DevOps,Full-Time,12000,2
2,m,21-23,Santa Fe,1-2,SysAdmin / DevOps,Full-Time,4000,3
2,m,31-33,Catamarca,3-5,Developer,Full-Time,26000,4
2,m,24-26,Buenos Aires,5-7,SysAdmin / DevOps,Freelance,4000,2
2,m,27-30,Buenos Aires,8-10,Networking,Full-Time,25000,4
2,m,27-30,CABA,3-5,Networking,Full-Time,12000,3
2,m,27-30,CABA,3-5,HelpDesk,Full-Time,22000,3
2,m,34-36,Jujuy,10+,Networking,Full-Time,24000,4
2,m,27-30,CABA,5-7,Storage / Backup,Full-Time,14000,1
2,m,24-26,CABA,1-2,Designer,Full-Time,9200,3
2,m,27-30,CABA,3-5,SAP BA,Full-Time,23000,4
2,m,18-20,Buenos Aires,1-2,Developer,Freelance,15000,1
2,m,18-20,CABA,1-2,Infosec,Full-Time,50000,5
2,m,31-33,Corrientes,3-5,Educación,Full-Time,8000,4
2,m,41-45,Buenos Aires,10+,Jefe de Sistemas TIC,Full-Time,10773,3
2,m,18-20,CABA,1-2,Networking,Full-Time,18000,4
2,m,21-23,CABA,3-5,QA / Tester,Full-Time,12000,3
2,m,27-30,Buenos Aires,3-5,HelpDesk,Full-Time,10200,3
2,m,27-30,Chaco,3-5,HelpDesk,Full-Time,11000,3
2,m,46-49,CABA,10+,SysAdmin / DevOps,Full-Time,18000,2
2,m,24-26,CABA,3-5,HelpDesk,Full-Time,12185,4
2,m,21-23,CABA,1,Developer,Full-Time,7500,3
2,m,24-26,Santa Fe,3-5,Developer,Full-Time,13200,2
2,m,24-26,CABA,3-5,QA / Tester,Full-Time,26000,3
2,m,37-40,CABA,5-7,Networking,Full-Time,16000,3
2,m,21-23,CABA,1-2,SysAdmin / DevOps,Part-Time,6000,3
2,m,34-36,Corrientes,10+,HelpDesk,Part-Time,2500,2
2,m,31-33,CABA,3-5,Developer,Full-Time,11000,2
2,m,31-33,CABA,5-7,QA / Tester,Full-Time,26000,2
2,m,27-30,Buenos Aires,8-10,HelpDesk,Full-Time,9400,1
2,m,31-33,CABA,10+,Developer,Full-Time,25000,3
2,m,27-30,Misiones,1,Networking,Full-Time,6033,1
2,m,18-20,CABA,1-2,Developer,Full-Time,15000,2
2,m,27-30,Jujuy,8-10,Networking,Full-Time,27000,3
2,m,34-36,CABA,5-7,Developer,Full-Time,24000,3
2,m,21-23,Buenos Aires,1,Developer,Part-Time,3000,2
2,m,24-26,Buenos Aires,5-7,HelpDesk,Full-Time,11800,3
2,m,21-23,CABA,1,DBA,Part-Time,17000,5
2,m,27-30,Buenos Aires,3-5,HelpDesk,Full-Time,7200,2
2,m,27-30,Tierra del Fuego,5-7,Developer,Full-Time,39500,4
2,m,18-20,Santa Fe,1-2,HelpDesk,Part-Time,5500,3
2,m,31-33,CABA,5-7,SysAdmin / DevOps,Full-Time,19800,4
2,m,21-23,CABA,1-2,Developer,Full-Time,17000,4
2,m,27-30,CABA,1-2,Administrador de seguridad informatica,Full-Time,7800,1
2,m,27-30,CABA,5-7,SysAdmin / DevOps,Full-Time,29000,4
2,m,18-20,Mendoza,1,Administrador de Red,Full-Time,8000,4
2,m,34-36,Córdoba,10+,SysAdmin / DevOps,Part-Time,6000,3
3,m,24-26,Córdoba,5-7,técnico,Part-Time,4800,3
3,m,21-23,Buenos Aires,1,Técnico reparador,Part-Time,5500,3
3,m,41-45,Buenos Aires,10+,Tecnico de pc,Part-Time,7600,3
3,f,24-26,Buenos Aires,1-2,Developer,Full-Time,13500,4
3,m,31-33,CABA,8-10,SysAdmin / DevOps,Full-Time,16000,4
3,m,21-23,Tucumán,1,HelpDesk,Part-Time,6800,3
3,m,24-26,Tucumán,1-2,Networking,Full-Time,6500,1
3,m,24-26,CABA,5-7,Networking,Full-Time,22500,4
3,m,18-20,Catamarca,1,HelpDesk,Part-Time,4000,3
3,m,27-30,CABA,1-2,Soporte,Full-Time,4395,3
3,m,27-30,CABA,3-5,Networking,Full-Time,32000,4
3,m,21-23,CABA,1-2,HelpDesk,Part-Time,10500,5
3,m,24-26,Córdoba,5-7,Developer,Freelance,4000,1
3,m,34-36,Buenos Aires,10+,Jefe soporte,Full-Time,40000,3
3,m,18-20,CABA,1-2,Developer,Full-Time,20000,4
3,m,18-20,Córdoba,1-2,HelpDesk,Full-Time,7500,2
3,m,27-30,CABA,8-10,HelpDesk,Part-Time,17300,5
3,m,21-23,Buenos Aires,1-2,Networking,Full-Time,10000,3
3,m,24-26,Buenos Aires,1-2,HelpDesk,Full-Time,9000,2
3,m,31-33,CABA,3-5,Developer,Full-Time,10000,3
3,m,24-26,CABA,1-2,SysAdmin / DevOps,Part-Time,20000,3
3,m,21-23,Buenos Aires,1,Developer,Part-Time,5000,2
3,m,24-26,CABA,3-5,DBA,Full-Time,12000,2
3,m,31-33,CABA,10+,QA / Tester,Full-Time,30000,4
3,m,24-26,Córdoba,10+,Developer,Remoto,25000,4
3,m,18-20,Chubut,1,Developer,Freelance,32000,4
3,m,24-26,Buenos Aires,3-5,Designer,Full-Time,15000,3
3,m,24-26,Misiones,3-5,Networking,Full-Time,14000,2
3,m,27-30,CABA,3-5,HelpDesk,Full-Time,9500,1
3,m,21-23,Salta,3-5,DBA,Part-Time,18000,5
3,m,21-23,CABA,3-5,Storage / Backup,Full-Time,10000,2
3,m,27-30,Mendoza,3-5,Networking,Full-Time,15000,3
3,m,24-26,CABA,5-7,Developer,Full-Time,10500,2
3,m,18-20,CABA,1-2,Developer,Full-Time,9000,5
3,m,27-30,Buenos Aires,5-7,HelpDesk,Full-Time,10200,2
3,m,18-20,Buenos Aires,1,HelpDesk,Full-Time,5500,1
3,m,21-23,Santa Fe,3-5,HelpDesk,Full-Time,7382.96,3
3,m,21-23,CABA,1-2,HelpDesk,Full-Time,18000,4
3,m,18,CABA,10+,SysAdmin / DevOps,Full-Time,16000,4
4,m,31-33,Catamarca,10+,Developer,Full-Time,38000,4
4,m,18-20,Buenos Aires,1,Developer,Full-Time,10000,3
4,m,18-20,Buenos Aires,1,Developer,Full-Time,10000,3
4,m,24-26,CABA,3-5,HelpDesk,Full-Time,12500,4
4,m,27-30,CABA,3-5,HelpDesk,Full-Time,24000,3
4,m,24-26,CABA,1-2,Developer,Full-Time,15000,5
4,m,24-26,CABA,3-5,SysAdmin / DevOps,Full-Time,9500,2
4,m,37-40,CABA,8-10,HelpDesk,Full-Time,15000,2
4,m,31-33,CABA,3-5,PM,Full-Time,16000,2
4,m,18-20,Buenos Aires,1,Storage / Backup,Full-Time,6000,3
4,m,27-30,Buenos Aires,3-5,HelpDesk,Full-Time,16110.19,4
4,m,21-23,CABA,1-2,Developer,Full-Time,4500,3
4,m,18-20,Río Negro,1-2,SysAdmin / DevOps,Full-Time,10000,3
4,m,18-20,Neuquén,1-2,SysAdmin / DevOps,Remoto,23000,5
4,m,18-20,Santa Fe,3-5,HelpDesk,Freelance,3000,3
4,m,37-40,Mendoza,8-10,Developer,Remoto,45000,5
4,m,37-40,CABA,8-10,Designer,Full-Time,24000,4
4,m,27-30,CABA,10+,HelpDesk,Part-Time,6500,3
4,m,34-36,Buenos Aires,10+,Developer,Full-Time,19500,2
4,m,18-20,La Rioja,1-2,Carnicero,Full-Time,14000,4
5,m,21-23,Corrientes,1,Developer,Full-Time,10000,3
5,m,27-30,CABA,3-5,SysAdmin / DevOps,Full-Time,23000,4
5,m,21-23,CABA,1-2,QA / Tester,Part-Time,5000,4
